Date,Value
2002-12-16,0.9808
2002-12-13,0.9785
2002-12-12,0.9845
2002-12-11,0.9916
2002-12-10,0.9908
2002-12-09,0.9928
2002-12-06,0.992
2002-12-05,0.9995
2002-12-04,1.0
2002-12-03,1.0026
2002-12-02,1.006
2002-11-29,1.0053
2002-11-28,1.0051
2002-11-27,1.0104
2002-11-26,1.0073
2002-11-25,1.0078
2002-11-22,1.0008
2002-11-21,0.9995
2002-11-20,0.9963
2002-11-19,0.9882
2002-11-18,0.9915
2002-11-15,0.9935
2002-11-14,0.9958
2002-11-13,0.9914
2002-11-12,0.99
2002-11-11,0.9895
2002-11-08,0.9875
2002-11-07,0.9921
2002-11-06,1.0027
2002-11-05,0.9996
2002-11-04,1.0047
2002-11-01,1.0037
2002-10-31,1.0098
2002-10-30,1.0166
2002-10-29,1.0148
2002-10-28,1.0173
2002-10-25,1.0233
2002-10-24,1.0266
2002-10-23,1.0245
2002-10-22,1.0235
2002-10-21,1.0271
2002-10-18,1.0291
2002-10-17,1.0284
2002-10-16,1.0182
2002-10-15,1.0179
2002-10-14,1.0132
2002-10-11,1.0143
2002-10-10,1.0151
2002-10-09,1.0134
2002-10-08,1.0221
2002-10-07,1.0179
2002-10-04,1.0181
2002-10-03,1.0126
2002-10-02,1.0157
2002-10-01,1.0156
2002-09-30,1.0116
2002-09-27,1.025
2002-09-26,1.0239
2002-09-25,1.0212
2002-09-24,1.0196
2002-09-23,1.0165
2002-09-20,1.0171
2002-09-19,1.0179
2002-09-18,1.023
2002-09-17,1.0319
2002-09-16,1.0288
2002-09-13,1.022
2002-09-12,1.0243
2002-09-11,1.0289
2002-09-10,1.0267
2002-09-09,1.0187
2002-09-06,1.0152
2002-09-05,1.0081
2002-09-04,1.0062
2002-09-03,1.0035
2002-09-02,1.0162
2002-08-30,1.0197
2002-08-29,1.0162
2002-08-28,1.0191
2002-08-27,1.0205
2002-08-23,1.028
2002-08-22,1.0285
2002-08-21,1.0195
2002-08-20,1.025
2002-08-19,1.0245
2002-08-16,1.0165
2002-08-15,1.021
2002-08-14,1.0132
2002-08-13,1.0228
2002-08-12,1.0227
2002-08-09,1.0284
2002-08-08,1.0324
2002-08-07,1.0304
2002-08-06,1.037
2002-08-05,1.0141
2002-08-02,1.0154
2002-08-01,1.0178
2002-07-31,1.0203
2002-07-30,1.0133
2002-07-29,1.023
2002-07-26,1.0115
2002-07-25,0.9985
2002-07-24,1.0069
2002-07-23,1.0082
2002-07-22,0.9933
2002-07-19,0.9856
2002-07-18,0.9921
2002-07-17,0.9926
2002-07-16,0.9894
2002-07-15,0.9938
2002-07-12,1.0108
2002-07-11,1.0106
2002-07-10,1.0128
2002-07-09,1.007
2002-07-08,1.0135
2002-07-05,1.0273
2002-07-04,1.0211
2002-07-03,1.0198
2002-07-02,1.0143
2002-07-01,1.0127
2002-06-28,1.0126
2002-06-27,1.0166
2002-06-26,1.01
2002-06-25,1.0308
2002-06-24,1.0226
2002-06-21,1.032
2002-06-20,1.0369
2002-06-19,1.0467
2002-06-18,1.0545
2002-06-17,1.06
2002-06-14,1.0544
2002-06-13,1.0575
2002-06-12,1.0566
2002-06-11,1.061
2002-06-10,1.059
2002-06-07,1.0581
2002-06-06,1.0583
2002-06-05,1.0664
2002-05-31,1.0703
2002-05-30,1.0667
2002-05-29,1.073
2002-05-28,1.0764
2002-05-27,1.0873
2002-05-24,1.0837
2002-05-23,1.0857
2002-05-22,1.079
2002-05-21,1.0891
2002-05-20,1.0855
2002-05-17,1.0857
2002-05-16,1.1001
2002-05-15,1.1028
2002-05-14,1.1093
2002-05-13,1.0979
2002-05-10,1.0955
2002-05-09,1.101
2002-05-08,1.1007
2002-05-07,1.0959
2002-05-03,1.0955
2002-05-02,1.1078
2002-05-01,1.1038
2002-04-30,1.1096
2002-04-29,1.1094
2002-04-26,1.113
2002-04-25,1.113
2002-04-24,1.1211
2002-04-23,1.1244
2002-04-22,1.1251
2002-04-19,1.125
2002-04-18,1.123
2002-04-17,1.1264
2002-04-16,1.1326
2002-04-15,1.1351
2002-04-12,1.1366
2002-04-11,1.132
2002-04-10,1.1375
2002-04-09,1.141
2002-04-08,1.143
2002-04-05,1.1377
2002-04-04,1.1333
2002-04-03,1.1355
2002-04-02,1.1346
2002-03-28,1.1463
2002-03-27,1.1459
2002-03-26,1.1406
2002-03-25,1.1405
2002-03-22,1.1374
2002-03-21,1.1337
2002-03-20,1.1303
2002-03-19,1.1325
2002-03-18,1.1347
2002-03-15,1.1315
2002-03-14,1.1334
2002-03-13,1.1417
2002-03-12,1.1452
2002-03-11,1.1412
2002-03-08,1.1414
2002-03-07,1.1357
2002-03-06,1.143
2002-03-05,1.151
2002-03-04,1.1501
2002-03-01,1.1554
2002-02-28,1.1561
2002-02-27,1.1573
2002-02-26,1.151
2002-02-25,1.1474
2002-02-22,1.1403
2002-02-21,1.1485
2002-02-20,1.1471
2002-02-19,1.1446
2002-02-18,1.1488
2002-02-15,1.1451
2002-02-14,1.1493
2002-02-13,1.1464
2002-02-12,1.1413
2002-02-11,1.1393
2002-02-08,1.1461
2002-02-07,1.1498
2002-02-06,1.1505
2002-02-05,1.1517
2002-02-04,1.1538
2002-02-01,1.1614
2002-01-31,1.1614
2002-01-30,1.16
2002-01-29,1.1604
2002-01-28,1.1606
2002-01-25,1.1569
2002-01-24,1.1386
2002-01-23,1.1312
2002-01-22,1.1333
2002-01-21,1.1322
2002-01-18,1.1317
2002-01-17,1.1355
2002-01-16,1.1319
2002-01-15,1.122
2002-01-14,1.1179
2002-01-11,1.1227
2002-01-10,1.1194
2002-01-09,1.1252
2002-01-08,1.1228
2002-01-07,1.1206
2002-01-04,1.1179
2002-01-03,1.1107
2002-01-02,1.1061
2001-12-31,1.1231
2001-12-28,1.1339
2001-12-27,1.128
2001-12-24,1.139
2001-12-21,1.1276
2001-12-20,1.1146
2001-12-19,1.1133
2001-12-18,1.1091
2001-12-17,1.1052
2001-12-14,1.1077
2001-12-13,1.1141
2001-12-12,1.1171
2001-12-11,1.1251
2001-12-10,1.1255
2001-12-07,1.1226
2001-12-06,1.1218
2001-12-05,1.126
2001-12-04,1.1217
2001-12-03,1.1225
2001-11-30,1.1169
2001-11-29,1.1279
2001-11-28,1.1285
2001-11-27,1.1346
2001-11-26,1.1373
2001-11-23,1.1408
2001-11-22,1.1375
2001-11-21,1.1416
2001-11-20,1.1328
2001-11-19,1.1377
2001-11-16,1.1294
2001-11-15,1.1351
2001-11-14,1.1316
2001-11-13,1.1339
2001-11-12,1.1164
2001-11-09,1.1189
2001-11-08,1.1208
2001-11-07,1.1116
2001-11-06,1.1151
2001-11-05,1.1152
2001-11-02,1.1064
2001-11-01,1.1036
2001-10-31,1.1102
2001-10-30,1.1005
2001-10-29,1.1058
2001-10-26,1.1207
2001-10-25,1.1158
2001-10-24,1.1207
2001-10-23,1.1255
2001-10-22,1.1218
2001-10-19,1.1145
2001-10-18,1.1077
2001-10-17,1.103
2001-10-16,1.1002
2001-10-15,1.1017
2001-10-12,1.1041
2001-10-11,1.11
2001-10-10,1.0972
2001-10-09,1.0891
2001-10-08,1.0883
2001-10-05,1.0885
2001-10-04,1.0949
2001-10-03,1.0862
2001-10-02,1.0915
2001-10-01,1.0922
2001-09-28,1.0976
2001-09-27,1.0865
2001-09-26,1.0857
2001-09-25,1.0827
2001-09-24,1.0928
2001-09-21,1.0921
2001-09-20,1.0788
2001-09-19,1.0757
2001-09-18,1.0847
2001-09-17,1.0876
2001-09-14,1.0864
2001-09-13,1.1008
2001-09-12,1.1041
2001-09-11,1.1013
2001-09-10,1.1121
2001-09-07,1.1069
2001-09-06,1.1222
2001-09-05,1.1258
2001-09-04,1.1228
2001-09-03,1.1034
2001-08-31,1.1008
2001-08-30,1.0999
2001-08-29,1.0985
2001-08-28,1.0995
2001-08-24,1.0954
2001-08-23,1.0952
2001-08-22,1.086
2001-08-21,1.0958
2001-08-20,1.096
2001-08-17,1.0911
2001-08-16,1.0955
2001-08-15,1.0973
2001-08-14,1.1136
2001-08-13,1.1131
2001-08-10,1.1167
2001-08-09,1.1254
2001-08-08,1.1412
2001-08-07,1.1406
2001-08-06,1.1361
2001-08-03,1.1291
2001-08-02,1.1338
2001-08-01,1.1377
2001-07-31,1.1435
2001-07-30,1.1427
2001-07-27,1.145
2001-07-26,1.1405
2001-07-25,1.1377
2001-07-24,1.1438
2001-07-23,1.1521
2001-07-20,1.1456
2001-07-19,1.1504
2001-07-18,1.1477
2001-07-17,1.1743
2001-07-16,1.1696
2001-07-13,1.1741
2001-07-12,1.1733
2001-07-11,1.161
2001-07-10,1.1684
2001-07-09,1.178
2001-07-06,1.1833
2001-07-05,1.1955
2001-07-04,1.1823
2001-07-03,1.1811
2001-07-02,1.1818
2001-06-29,1.1801
2001-06-28,1.1786
2001-06-27,1.1629
2001-06-26,1.1605
2001-06-25,1.161
2001-06-22,1.1707
2001-06-21,1.1715
2001-06-20,1.1739
2001-06-19,1.1662
2001-06-18,1.161
2001-06-15,1.1598
2001-06-14,1.1633
2001-06-13,1.1745
2001-06-12,1.1777
2001-06-11,1.1884
2001-06-08,1.1788
2001-06-07,1.1762
2001-06-06,1.1809
2001-06-05,1.1793
2001-06-04,1.1798
2001-06-01,1.1816
2001-05-31,1.1811
2001-05-30,1.1669
2001-05-29,1.1708
2001-05-25,1.167
2001-05-24,1.166
2001-05-23,1.1617
2001-05-22,1.1541
2001-05-21,1.143
2001-05-18,1.1405
2001-05-17,1.1348
2001-05-16,1.131
2001-05-15,1.1383
2001-05-14,1.1442
2001-05-11,1.1416
2001-05-10,1.1323
2001-05-09,1.1311
2001-05-08,1.1297
2001-05-04,1.1172
2001-05-03,1.1191
2001-05-02,1.1215
2001-05-01,1.1223
2001-04-30,1.128
2001-04-27,1.1203
2001-04-26,1.1089
2001-04-25,1.1145
2001-04-24,1.1184
2001-04-23,1.1143
2001-04-20,1.1096
2001-04-19,1.1249
2001-04-18,1.148
2001-04-17,1.1338
2001-04-12,1.1193
2001-04-11,1.1301
2001-04-10,1.1239
2001-04-09,1.1089
2001-04-06,1.1093
2001-04-05,1.1151
2001-04-04,1.1079
2001-04-03,1.1278
2001-04-02,1.1339
2001-03-30,1.1317
2001-03-29,1.1337
2001-03-28,1.1246
2001-03-27,1.1126
2001-03-26,1.1167
2001-03-23,1.1198
2001-03-22,1.132
2001-03-21,1.1143
2001-03-20,1.1074
2001-03-19,1.1137
2001-03-16,1.1148
2001-03-15,1.1031
2001-03-14,1.0969
2001-03-13,1.0903
2001-03-12,1.0763
2001-03-09,1.073
2001-03-08,1.0732
2001-03-07,1.0778
2001-03-06,1.0749
2001-03-05,1.0764
2001-03-02,1.0687
2001-03-01,1.0755
2001-02-28,1.0873
2001-02-27,1.0892
2001-02-26,1.0993
2001-02-23,1.108
2001-02-22,1.1016
2001-02-21,1.0967
2001-02-20,1.0999
2001-02-19,1.0861
2001-02-16,1.0919
2001-02-15,1.1066
2001-02-14,1.0889
2001-02-13,1.0857
2001-02-12,1.0757
2001-02-09,1.0824
2001-02-08,1.0889
2001-02-07,1.0724
2001-02-06,1.0733
2001-02-05,1.0636
2001-02-02,1.0714
2001-02-01,1.0636
2001-01-31,1.0752
2001-01-30,1.0821
2001-01-29,1.089
2001-01-26,1.0844
2001-01-25,1.0866
2001-01-24,1.0837
2001-01-23,1.0644
2001-01-22,1.0688
2001-01-19,1.0687
2001-01-18,1.0585
2001-01-17,1.0748
2001-01-16,1.063
2001-01-15,1.0614
2001-01-12,1.0542
2001-01-11,1.0522
2001-01-10,1.0633
2001-01-09,1.063
2001-01-08,1.0523
2001-01-05,1.0505
2001-01-04,1.0587
2001-01-03,1.0575
2001-01-02,1.0556
2000-12-29,1.0661
2000-12-28,1.0806
2000-12-27,1.0748
2000-12-22,1.0828
2000-12-21,1.094
2000-12-20,1.103
2000-12-19,1.1222
2000-12-18,1.1164
2000-12-15,1.1143
2000-12-14,1.1269
2000-12-13,1.1425
2000-12-12,1.1403
2000-12-11,1.1392
2000-12-08,1.1261
2000-12-07,1.124
2000-12-06,1.1303
2000-12-05,1.1302
2000-12-04,1.1246
2000-12-01,1.1457
2000-11-30,1.1486
2000-11-29,1.1632
2000-11-28,1.1696
2000-11-27,1.1776
2000-11-24,1.1909
2000-11-23,1.1874
2000-11-22,1.1858
2000-11-21,1.1826
2000-11-20,1.178
2000-11-17,1.1726
2000-11-16,1.1705
2000-11-15,1.1633
2000-11-14,1.1655
2000-11-13,1.1627
2000-11-10,1.1585
2000-11-09,1.1641
2000-11-08,1.1673
2000-11-07,1.1618
2000-11-06,1.1612
2000-11-03,1.1583
2000-11-02,1.1625
2000-11-01,1.1662
2000-10-31,1.1802
2000-10-30,1.1837
2000-10-27,1.1872
2000-10-26,1.2067
2000-10-25,1.2071
2000-10-24,1.1946
2000-10-23,1.1965
2000-10-20,1.1937
2000-10-19,1.1912
2000-10-18,1.1794
2000-10-17,1.1767
2000-10-16,1.1786
2000-10-13,1.1635
2000-10-12,1.16
2000-10-11,1.1443
2000-10-10,1.1515
2000-10-09,1.1507
2000-10-06,1.1497
2000-10-05,1.1502
2000-10-04,1.146
2000-10-03,1.1412
2000-10-02,1.1346
2000-09-29,1.1329
2000-09-28,1.1329
2000-09-27,1.1348
2000-09-26,1.1364
2000-09-25,1.1451
2000-09-22,1.1344
2000-09-21,1.1725
2000-09-20,1.1799
2000-09-19,1.1715
2000-09-18,1.1718
2000-09-15,1.1593
2000-09-14,1.1608
2000-09-13,1.1571
2000-09-12,1.1631
2000-09-11,1.1594
2000-09-08,1.1545
2000-09-07,1.1482
2000-09-06,1.1391
2000-09-05,1.1252
2000-09-04,1.1116
2000-09-01,1.1114
2000-08-31,1.1249
2000-08-30,1.1193
2000-08-29,1.1158
2000-08-25,1.1047
2000-08-24,1.1079
2000-08-23,1.1186
2000-08-22,1.1135
2000-08-21,1.1066
2000-08-18,1.1004
2000-08-17,1.0931
2000-08-16,1.097
2000-08-15,1.0949
2000-08-14,1.1061
2000-08-11,1.1052
2000-08-10,1.1004
2000-08-09,1.1141
2000-08-08,1.1116
2000-08-07,1.1008
2000-08-04,1.1005
2000-08-03,1.1055
2000-08-02,1.0942
2000-08-01,1.0805
2000-07-31,1.079
2000-07-28,1.0787
2000-07-27,1.0647
2000-07-26,1.0613
2000-07-25,1.0622
2000-07-24,1.0717
2000-07-21,1.0725
2000-07-20,1.0819
2000-07-19,1.0819
2000-07-18,1.0727
2000-07-17,1.0697
2000-07-14,1.0668
2000-07-13,1.0694
2000-07-12,1.0593
2000-07-11,1.0516
2000-07-10,1.0499
2000-07-07,1.0535
2000-07-06,1.0464
2000-07-05,1.0455
2000-07-04,1.0523
2000-07-03,1.0511
2000-06-30,1.0432
2000-06-29,1.0493
2000-06-28,1.0571
2000-06-27,1.0604
2000-06-26,1.0668
2000-06-23,1.0678
2000-06-22,1.0644
2000-06-21,1.057
2000-06-20,1.0465
2000-06-19,1.0414
2000-06-16,1.0407
2000-06-15,1.0499
2000-06-14,1.0421
2000-06-13,1.0412
2000-06-12,1.0485
2000-06-09,1.0516
2000-06-08,1.0491
2000-06-07,1.045
2000-06-06,1.0431
2000-06-05,1.0591
2000-06-02,1.0592
2000-06-01,1.0739
2000-05-31,1.0783
2000-05-30,1.0724
2000-05-26,1.0803
2000-05-25,1.103
2000-05-24,1.1019
2000-05-23,1.1007
2000-05-22,1.1062
2000-05-19,1.1199
2000-05-18,1.1192
2000-05-17,1.1223
2000-05-16,1.1049
2000-05-15,1.0912
2000-05-12,1.1034
2000-05-11,1.1069
2000-05-10,1.0972
2000-05-09,1.1083
2000-05-08,1.1187
2000-05-05,1.1198
2000-05-04,1.1211
2000-05-03,1.1215
2000-05-02,1.1017
2000-04-28,1.0977
2000-04-27,1.0971
2000-04-26,1.0828
2000-04-25,1.0783
2000-04-20,1.0644
2000-04-19,1.0632
2000-04-18,1.0534
2000-04-17,1.0474
2000-04-14,1.0458
2000-04-13,1.0468
2000-04-12,1.044
2000-04-11,1.039
2000-04-10,1.0419
2000-04-07,1.0433
2000-04-06,1.0426
2000-04-05,1.0356
2000-04-04,1.0478
2000-04-03,1.0456
2000-03-31,1.0445
2000-03-30,1.0462
2000-03-29,1.0489
2000-03-28,1.0341
2000-03-27,1.0304
2000-03-24,1.0292
2000-03-23,1.0307
2000-03-22,1.0403
2000-03-21,1.0295
2000-03-20,1.0315
2000-03-17,1.0325
2000-03-16,1.0279
2000-03-15,1.0318
2000-03-14,1.0386
2000-03-13,1.0342
2000-03-10,1.0367
2000-03-09,1.0317
2000-03-08,1.045
2000-03-07,1.0442
2000-03-06,1.0403
2000-03-03,1.0396
2000-03-02,1.035
2000-03-01,1.0332
2000-02-29,1.0386
2000-02-28,1.0341
2000-02-25,1.0216
2000-02-24,1.0039
2000-02-23,0.9962
2000-02-22,0.993
2000-02-21,1.0133
2000-02-18,1.0152
2000-02-17,1.014
2000-02-16,1.0168
2000-02-15,1.0169
2000-02-14,1.021
2000-02-11,1.0147
2000-02-10,1.0146
2000-02-09,1.0103
2000-02-08,1.0136
2000-02-07,1.0219
2000-02-04,1.0206
2000-02-03,1.0162
2000-02-02,1.0284
2000-02-01,1.0281
2000-01-31,1.0225
2000-01-28,1.0204
2000-01-27,1.0117
2000-01-26,0.9986
2000-01-25,0.9935
2000-01-24,0.9977
2000-01-21,0.993
2000-01-20,0.9903
2000-01-19,0.9902
2000-01-18,0.9892
2000-01-17,0.9914
2000-01-14,0.9879
2000-01-13,0.9736
2000-01-12,0.9734
2000-01-11,0.9712
2000-01-10,0.9743
2000-01-07,0.9717
2000-01-06,0.9662
2000-01-05,0.9678
2000-01-04,0.9708
1999-12-30,0.9975
1999-12-29,0.9954
1999-12-24,0.987
1999-12-23,0.9846
1999-12-22,0.992
1999-12-21,0.9912
1999-12-20,0.9917
1999-12-17,0.9906
1999-12-16,0.9827
1999-12-15,0.9964
1999-12-14,0.9946
1999-12-13,0.9883
1999-12-10,0.9839
1999-12-09,0.9827
1999-12-08,0.9759
1999-12-07,0.978
1999-12-06,0.9783
1999-12-03,0.9987
1999-12-02,0.9969
1999-12-01,0.9924
1999-11-30,0.9932
1999-11-29,0.9935
1999-11-26,0.9885
1999-11-25,0.981
1999-11-24,0.9808
1999-11-23,0.9716
1999-11-22,0.9684
1999-11-19,0.9715
1999-11-18,0.9693
1999-11-17,0.9622
1999-11-16,0.9701
1999-11-15,0.9704
1999-11-12,0.969
1999-11-11,0.9612
1999-11-10,0.9583
1999-11-09,0.9613
1999-11-08,0.9642
1999-11-05,0.9606
1999-11-04,0.9577
1999-11-03,0.9542
1999-11-02,0.953
1999-11-01,0.9529
1999-10-29,0.9516
1999-10-28,0.9511
1999-10-27,0.9497
1999-10-26,0.9446
1999-10-25,0.9367
1999-10-22,0.9352
1999-10-21,0.9251
1999-10-20,0.928
1999-10-19,0.9263
1999-10-18,0.9221
1999-10-15,0.9188
1999-10-14,0.9276
1999-10-13,0.9295
1999-10-12,0.9321
1999-10-11,0.9399
1999-10-08,0.9411
1999-10-07,0.9318
1999-10-06,0.9342
1999-10-05,0.9362
1999-10-04,0.9348
1999-10-01,0.9347
1999-09-30,0.9392
1999-09-29,0.9429
1999-09-28,0.9524
1999-09-27,0.9575
1999-09-24,0.9554
1999-09-23,0.9586
1999-09-22,0.9522
1999-09-21,0.9547
1999-09-20,0.9606
1999-09-17,0.9614
1999-09-16,0.9614
1999-09-15,0.9624
1999-09-14,0.9589
1999-09-13,0.963
1999-09-10,0.9549
1999-09-09,0.9473
1999-09-08,0.9443
1999-09-07,0.9439
1999-09-06,0.9452
1999-09-03,0.9432
1999-09-02,0.9337
1999-09-01,0.9442
1999-08-31,0.9467
1999-08-27,0.9565
1999-08-26,0.9592
1999-08-25,0.9565
1999-08-24,0.9504
1999-08-23,0.9452
1999-08-20,0.9392
1999-08-19,0.9408
1999-08-18,0.9489
1999-08-17,0.9519
1999-08-16,0.9463
1999-08-13,0.9461
1999-08-12,0.9393
1999-08-11,0.9383
1999-08-10,0.9317
1999-08-09,0.9345
1999-08-06,0.9276
1999-08-05,0.9258
1999-08-04,0.929
1999-08-03,0.9378
1999-08-02,0.9376
1999-07-30,0.9344
1999-07-29,0.9334
1999-07-28,0.942
1999-07-27,0.9413
1999-07-26,0.9384
1999-07-23,0.9554
1999-07-22,0.9527
1999-07-21,0.9522
1999-07-20,0.9603
1999-07-19,0.983
1999-07-16,0.9786
1999-07-15,0.9759
1999-07-14,0.9794
1999-07-13,0.9823
1999-07-12,0.9864
1999-07-09,0.9814
1999-07-08,0.9823
1999-07-07,0.9782
1999-07-06,0.9755
1999-07-05,0.9775
1999-07-02,0.9787
1999-07-01,0.9759
1999-06-30,0.9693
1999-06-29,0.9676
1999-06-28,0.9641
1999-06-25,0.9557
1999-06-24,0.9671
1999-06-23,0.9697
1999-06-22,0.9702
1999-06-21,0.9695
1999-06-18,0.9628
1999-06-17,0.9693
1999-06-16,0.9696
1999-06-15,0.9601
1999-06-14,0.9586
1999-06-11,0.9527
1999-06-10,0.9537
1999-06-09,0.9588
1999-06-08,0.959
1999-06-07,0.9712
1999-06-04,0.9703
1999-06-03,0.966
1999-06-02,0.9653
1999-06-01,0.9557
1999-05-28,0.9568
1999-05-27,0.9562
1999-05-26,0.9546
1999-05-25,0.9425
1999-05-24,0.9457
1999-05-21,0.9474
1999-05-20,0.9413
1999-05-19,0.9384
1999-05-18,0.9373
1999-05-17,0.9369
1999-05-14,0.9344
1999-05-13,0.9408
1999-05-12,0.937
1999-05-11,0.9324
1999-05-10,0.9259
1999-05-07,0.927
1999-05-06,0.9277
1999-05-05,0.9367
1999-05-04,0.9428
1999-04-30,0.9454
1999-04-29,0.9444
1999-04-28,0.9403
1999-04-27,0.9392
1999-04-26,0.9433
1999-04-23,0.9399
1999-04-22,0.9438
1999-04-21,0.9427
1999-04-20,0.9384
1999-04-19,0.9422
1999-04-16,0.934
1999-04-15,0.9324
1999-04-14,0.9251
1999-04-13,0.9267
1999-04-12,0.9217
1999-04-09,0.9279
1999-04-08,0.9232
1999-04-07,0.9263
1999-04-06,0.9292
1999-04-01,0.9248
1999-03-31,0.9264
1999-03-30,0.9293
1999-03-29,0.9333
1999-03-26,0.9316
1999-03-25,0.9195
1999-03-24,0.9156
1999-03-23,0.9178
1999-03-22,0.917
1999-03-19,0.9152
1999-03-18,0.9101
1999-03-17,0.9083
1999-03-16,0.9169
1999-03-15,0.9137
1999-03-12,0.9137
1999-03-11,0.9232
1999-03-10,0.9128
1999-03-09,0.9183
1999-03-08,0.9188
1999-03-05,0.9211
1999-03-04,0.9235
1999-03-03,0.916
1999-03-02,0.9149
1999-03-01,0.9147
1999-02-26,0.9111
1999-02-25,0.9053
1999-02-24,0.9131
1999-02-23,0.9106
1999-02-22,0.9065
1999-02-19,0.9012
1999-02-18,0.8913
1999-02-17,0.8902
1999-02-16,0.8945
1999-02-15,0.8901
1999-02-12,0.8864
1999-02-11,0.8853
1999-02-10,0.8834
1999-02-09,0.8851
1999-02-08,0.8891
1999-02-05,0.8861
1999-02-04,0.8857
1999-02-03,0.8814
1999-02-02,0.8807
1999-02-01,0.8846
1999-01-29,0.8808
1999-01-28,0.8759
1999-01-27,0.8692
1999-01-26,0.8639
1999-01-25,0.865
1999-01-22,0.8634
1999-01-21,0.8633
1999-01-20,0.8643
1999-01-19,0.8616
1999-01-18,0.8623
1999-01-15,0.863
1999-01-14,0.8546
1999-01-13,0.8542
1999-01-12,0.8664
1999-01-11,0.8669
1999-01-08,0.8661
1999-01-07,0.857
1999-01-06,0.8533
1999-01-05,0.8485
1999-01-04,0.8474
1998-12-31,0.8521
1998-12-30,0.8547
1998-12-29,0.855
1998-12-24,0.8572
1998-12-23,0.8559
1998-12-22,0.8564
1998-12-21,0.8556
1998-12-18,0.8509
1998-12-17,0.8512
1998-12-16,0.8523
1998-12-15,0.8483
1998-12-14,0.8447
1998-12-11,0.8456
1998-12-10,0.8484
1998-12-09,0.8528
1998-12-08,0.8544
1998-12-07,0.8572
1998-12-04,0.8564
1998-12-03,0.856
1998-12-02,0.8552
1998-12-01,0.858
1998-11-30,0.8647
1998-11-27,0.8734
1998-11-26,0.871
1998-11-25,0.8715
1998-11-24,0.8714
1998-11-23,0.8713
1998-11-20,0.8635
1998-11-19,0.8588
1998-11-18,0.8527
1998-11-17,0.8534
1998-11-16,0.8521
1998-11-13,0.8637
1998-11-12,0.8654
1998-11-11,0.8579
1998-11-10,0.8609
1998-11-09,0.8626
1998-11-06,0.8497
1998-11-05,0.8477
1998-11-04,0.8534
1998-11-03,0.8479
1998-11-02,0.8439
1998-10-30,0.8466
1998-10-29,0.8439
1998-10-28,0.8472
1998-10-27,0.8477
1998-10-26,0.8407
1998-10-23,0.8356
1998-10-22,0.8376
1998-10-21,0.8419
1998-10-20,0.8389
1998-10-19,0.8327
1998-10-16,0.8299
1998-10-15,0.8302
1998-10-14,0.8406
1998-10-13,0.8368
1998-10-12,0.8433
1998-10-09,0.8351
1998-10-08,0.8223
1998-10-07,0.8248
1998-10-06,0.8378
1998-10-05,0.8357
1998-10-02,0.8366
1998-10-01,0.8435
1998-09-30,0.8543
1998-09-29,0.8576
1998-09-28,0.8589
1998-09-25,0.8543
1998-09-24,0.8578
1998-09-23,0.8623
1998-09-22,0.8613
1998-09-21,0.8598
1998-09-18,0.8645
1998-09-17,0.859
1998-09-16,0.8646
1998-09-15,0.8623
1998-09-14,0.8701
1998-09-11,0.8622
1998-09-10,0.8647
1998-09-09,0.881
1998-09-08,0.8832
1998-09-07,0.882
1998-09-04,0.8864
1998-09-03,0.8815
1998-09-02,0.8948
1998-09-01,0.8942
1998-08-28,0.9074
1998-08-27,0.9238
1998-08-26,0.9234
1998-08-25,0.9192
1998-08-24,0.9176
1998-08-21,0.9184
1998-08-20,0.9192
1998-08-19,0.9198
1998-08-18,0.9183
1998-08-17,0.9163
1998-08-14,0.9178
1998-08-13,0.9115
1998-08-12,0.9066
1998-08-11,0.9099
1998-08-10,0.909
1998-08-07,0.9055
1998-08-06,0.9035
1998-08-05,0.9052
1998-08-04,0.911
1998-08-03,0.9116
1998-07-31,0.9088
1998-07-30,0.9067
1998-07-29,0.906
1998-07-28,0.9069
1998-07-27,0.9105
1998-07-24,0.9087
1998-07-23,0.9158
1998-07-22,0.9148
1998-07-21,0.9132
1998-07-20,0.9085
1998-07-17,0.9132
1998-07-16,0.9153
1998-07-15,0.9213
1998-07-14,0.9189
1998-07-13,0.9212
1998-07-10,0.9288
1998-07-09,0.9341
1998-07-08,0.9286
1998-07-07,0.9255
1998-07-06,0.9236
1998-07-03,0.9287
1998-07-02,0.9304
1998-07-01,0.9286
1998-06-30,0.9216
1998-06-29,0.926
1998-06-26,0.9243
1998-06-25,0.9171
1998-06-24,0.92
1998-06-23,0.92
1998-06-22,0.9164
1998-06-19,0.9107
1998-06-18,0.9142
1998-06-17,0.9145
1998-06-16,0.9183
1998-06-15,0.9261
1998-06-12,0.9215
1998-06-11,0.9215
1998-06-10,0.9177
1998-06-09,0.9089
1998-06-08,0.9079
1998-06-05,0.9054
1998-06-04,0.901
1998-06-03,0.905
1998-06-02,0.9101
1998-06-01,0.9095
1998-05-29,0.9106
1998-05-28,0.9084
1998-05-27,0.91
1998-05-26,0.9052
1998-05-22,0.8979
1998-05-21,0.8981
1998-05-20,0.9041
1998-05-19,0.9115
1998-05-18,0.914
1998-05-15,0.9099
1998-05-14,0.9082
1998-05-13,0.9081
1998-05-12,0.9067
1998-05-11,0.9074
1998-05-08,0.9038
1998-05-07,0.9012
1998-05-06,0.9017
1998-05-05,0.9058
1998-05-01,0.9093
1998-04-30,0.9169
1998-04-29,0.9165
1998-04-28,0.9173
1998-04-27,0.9145
1998-04-24,0.9171
